x,y,is_outer,nationality,category,sq_km,polygon
-148.9825797038589;332.39671319710396;false;own;land;261.16339111328125;[[-149.59424, 342.83087, 0.0], [-161.12477, 330.82498, 0.0], [-150.016, 319.79794, 0.0], [-140.8274, 329.2182, 0.0], [-143.3505, 339.31158, 0.0]]
-161.41164424752031;342.53751538240095;false;own;land;294.05072021484375;[[-168.73466, 354.2488, 0.0], [-170.16092, 337.9162, 0.0], [-161.29037, 330.81387, 0.0], [-161.12477, 330.82498, 0.0], [-149.59424, 342.83087, 0.0], [-150.79634, 346.6188, 0.0], [-168.1802, 354.50906, 0.0]]
-177.91008486196952;345.33799719504213;false;own;land;308.57818603515625;[[-182.19025, 333.83142, 0.0], [-170.16092, 337.9162, 0.0], [-168.73466, 354.2488, 0.0], [-178.92796, 355.8024, 0.0], [-189.53662, 344.89114, 0.0]]
-174.43581396002733;327.26086698736145;false;own;land;292.8304443359375;[[-183.48392, 327.30814, 0.0], [-177.32474, 316.411, 0.0], [-172.16467, 317.28458, 0.0], [-161.29037, 330.81387, 0.0], [-170.16092, 337.9162, 0.0], [-182.19025, 333.83142, 0.0]]
-191.438967599443;318.22253633944194;false;own;land;361.2111511230469;[[-197.61382, 308.96393, 0.0], [-180.69882, 310.60156, 0.0], [-177.32474, 316.411, 0.0], [-183.48392, 327.30814, 0.0], [-204.27473, 324.0214, 0.0], [-205.23776, 322.02917, 0.0]]
-123.87495518435848;318.39204700423346;false;own;land;289.7743835449219;[[-132.28947, 325.56894, 0.0], [-131.48824, 311.6989, 0.0], [-127.90257, 307.7571, 0.0], [-125.36864, 308.04736, 0.0], [-111.88506, 321.23727, 0.0], [-112.160706, 324.65402, 0.0], [-126.03001, 329.78073, 0.0]]
-140.8851399003188;320.11610789266894;false;own;land;232.33447265625;[[-149.8046, 314.29654, 0.0], [-131.48824, 311.6989, 0.0], [-132.28947, 325.56894, 0.0], [-140.8274, 329.2182, 0.0], [-150.016, 319.79794, 0.0]]
-158.24471623083028;320.01374183445273;false;own;land;287.04461669921875;[[-172.16467, 317.28458, 0.0], [-155.06787, 307.06454, 0.0], [-149.8046, 314.29654, 0.0], [-150.016, 319.79794, 0.0], [-161.12477, 330.82498, 0.0], [-161.29037, 330.81387, 0.0]]
-142.14362230742836;304.6270406033144;false;own;land;389.4640197753906;[[-155.06787, 307.06454, 0.0], [-155.1592, 299.9437, 0.0], [-142.25443, 294.49524, 0.0], [-133.32848, 297.1332, 0.0], [-127.90257, 307.7571, 0.0], [-131.48824, 311.6989, 0.0], [-149.8046, 314.29654, 0.0]]
-139.83610313041967;349.03693636608887;false;foreign;ocean;319.0889587402344;[[-150.79634, 346.6188, 0.0], [-149.59424, 342.83087, 0.0], [-143.3505, 339.31158, 0.0], [-127.05892, 345.3201, 0.0], [-126.17879, 346.5503, 0.0], [-138.87718, 361.62567, 0.0], [-142.99678, 361.00122, 0.0]]
-193.52233688833675;335.41342376318505;false;foreign;ocean;360.4044494628906;[[-205.20253, 337.05905, 0.0], [-204.27473, 324.0214, 0.0], [-183.48392, 327.30814, 0.0], [-182.19025, 333.83142, 0.0], [-189.53662, 344.89114, 0.0], [-196.44595, 345.3694, 0.0]]
-101.57291136140925;323.1111998427761;false;foreign;ocean;332.3642578125;[[-111.88506, 321.23727, 0.0], [-100.978, 311.63034, 0.0], [-90.01259, 319.21878, 0.0], [-89.65914, 325.14325, 0.0], [-104.74198, 336.78354, 0.0], [-112.160706, 324.65402, 0.0]]
-117.10105681606525;338.71739912873807;false;foreign;ocean;366.520263671875;[[-127.05892, 345.3201, 0.0], [-126.03001, 329.78073, 0.0], [-112.160706, 324.65402, 0.0], [-104.74198, 336.78354, 0.0], [-104.71794, 339.08798, 0.0], [-118.81905, 348.8451, 0.0], [-126.17879, 346.5503, 0.0]]
-78.56444825014444;324.94144926297986;false;foreign;ocean;361.0173645019531;[[-89.65914, 325.14325, 0.0], [-90.01259, 319.21878, 0.0], [-75.95253, 309.08148, 0.0], [-66.09213, 326.89795, 0.0], [-73.01092, 334.16724, 0.0], [-76.659386, 335.14, 0.0]]
-168.81664676287437;306.8464235197365;false;own;land;380.55670166015625;[[-180.69882, 310.60156, 0.0], [-178.84023, 303.61713, 0.0], [-162.461, 293.00247, 0.0], [-155.1592, 299.9437, 0.0], [-155.06787, 307.06454, 0.0], [-172.16467, 317.28458, 0.0], [-177.32474, 316.411, 0.0]]
-125.25646705527681;361.39836271341557;false;foreign;ocean;368.1084899902344;[[-130.78128, 371.04126, 0.0], [-138.87718, 361.62567, 0.0], [-126.17879, 346.5503, 0.0], [-118.81905, 348.8451, 0.0], [-115.84773, 359.63992, 0.0], [-121.27617, 370.13098, 0.0], [-125.01507, 371.95532, 0.0]]
-169.02601869382812;279.20335264131893;false;own;land;283.791748046875;[[-180.31299, 283.72815, 0.0], [-175.62697, 271.79404, 0.0], [-167.57439, 270.80026, 0.0], [-158.80724, 278.0191, 0.0], [-162.8085, 291.6752, 0.0]]
-153.93380220180188;287.27554956670997;false;own;land;372.26959228515625;[[-162.8085, 291.6752, 0.0], [-158.80724, 278.0191, 0.0], [-152.98381, 275.34616, 0.0], [-143.06244, 278.44696, 0.0], [-142.25443, 294.49524, 0.0], [-155.1592, 299.9437, 0.0], [-162.461, 293.00247, 0.0]]
-157.44864753898352;266.2657460730277;false;own;land;261.1849670410156;[[-164.67403, 258.26984, 0.0], [-150.48164, 257.28906, 0.0], [-150.17076, 257.87006, 0.0], [-152.98381, 275.34616, 0.0], [-158.80724, 278.0191, 0.0], [-167.57439, 270.80026, 0.0]]
-195.7800179389441;281.7646321856813;false;own;land;271.8179931640625;[[-199.39801, 270.88147, 0.0], [-195.80292, 270.3372, 0.0], [-186.51096, 286.34616, 0.0], [-187.83195, 288.78076, 0.0], [-197.49405, 293.30157, 0.0], [-207.64223, 280.94064, 0.0]]
-120.43780615313064;295.95380734710926;false;own;land;364.3055725097656;[[-133.32848, 297.1332, 0.0], [-122.55609, 281.99213, 0.0], [-113.01771, 286.6942, 0.0], [-109.979355, 292.29538, 0.0], [-110.911804, 297.75723, 0.0], [-125.36864, 308.04736, 0.0], [-127.90257, 307.7571, 0.0]]
-144.10435540035093;373.8511334807552;false;foreign;ocean;367.85626220703125;[[-152.00563, 381.84134, 0.0], [-154.52808, 370.32285, 0.0], [-142.99678, 361.00122, 0.0], [-138.87718, 361.62567, 0.0], [-130.78128, 371.04126, 0.0], [-142.15, 384.9244, 0.0], [-147.39154, 386.2012, 0.0]]
-106.05188833544263;352.3274777253885;false;foreign;ocean;350.19189453125;[[-118.81905, 348.8451, 0.0], [-104.71794, 339.08798, 0.0], [-100.04093, 343.06094, 0.0], [-96.908104, 360.26572, 0.0], [-99.97757, 363.0652, 0.0], [-115.84773, 359.63992, 0.0]]
-190.53690207645732;300.86597521055614;false;own;land;324.33447265625;[[-197.61382, 308.96393, 0.0], [-200.74254, 299.93094, 0.0], [-197.49405, 293.30157, 0.0], [-187.83195, 288.78076, 0.0], [-178.84023, 303.61713, 0.0], [-180.69882, 310.60156, 0.0]]
-213.22842232839355;328.7258173680106;false;foreign;ocean;396.2108154296875;[[-216.8721, 318.50613, 0.0], [-205.23776, 322.02917, 0.0], [-204.27473, 324.0214, 0.0], [-205.20253, 337.05905, 0.0], [-220.4831, 344.1033, 0.0], [-227.30032, 326.63583, 0.0]]
-190.2133133864983;357.16451038265154;false;foreign;ocean;330.19708251953125;[[-201.65549, 357.3296, 0.0], [-196.44595, 345.3694, 0.0], [-189.53662, 344.89114, 0.0], [-178.92796, 355.8024, 0.0], [-186.9679, 369.70016, 0.0], [-187.74596, 369.8944, 0.0]]
-87.94722570145656;353.7561437261721;false;foreign;ocean;303.00042724609375;[[-100.04093, 343.06094, 0.0], [-82.84477, 343.09048, 0.0], [-79.87849, 360.9447, 0.0], [-80.063835, 361.41888, 0.0], [-96.908104, 360.26572, 0.0]]
-89.30144256485141;370.3300038773624;false;foreign;ocean;397.24542236328125;[[-101.46788, 379.90042, 0.0], [-99.97757, 363.0652, 0.0], [-96.908104, 360.26572, 0.0], [-80.063835, 361.41888, 0.0], [-78.92165, 364.546, 0.0], [-83.26299, 381.23837, 0.0], [-84.508064, 381.87546, 0.0]]
-202.80759789227304;386.3061859269194;false;foreign;ocean;322.5616760253906;[[-209.64389, 375.93903, 0.0], [-192.68057, 375.1065, 0.0], [-192.2497, 393.55167, 0.0], [-209.12268, 394.30997, 0.0], [-210.34116, 392.62375, 0.0]]
-115.97643704511822;380.91627888578694;false;foreign;ocean;313.3968811035156;[[-125.01507, 371.95532, 0.0], [-121.27617, 370.13098, 0.0], [-102.627304, 380.6829, 0.0], [-108.44364, 392.99072, 0.0], [-122.520004, 388.8215, 0.0]]
-155.77615430423742;359.8192906815963;false;own;land;347.5589599609375;[[-168.1802, 354.50906, 0.0], [-150.79634, 346.6188, 0.0], [-142.99678, 361.00122, 0.0], [-154.52808, 370.32285, 0.0], [-162.37938, 366.64453, 0.0]]
-88.99324128051694;309.5999079076107;false;foreign;ocean;265.2929382324219;[[-100.95671, 310.55743, 0.0], [-90.25557, 299.24197, 0.0], [-75.804054, 307.86942, 0.0], [-75.95253, 309.08148, 0.0], [-90.01259, 319.21878, 0.0], [-100.978, 311.63034, 0.0]]
-173.37946785715204;363.1445095492677;false;foreign;ocean;349.0286560058594;[[-178.92796, 355.8024, 0.0], [-168.73466, 354.2488, 0.0], [-168.1802, 354.50906, 0.0], [-162.37938, 366.64453, 0.0], [-175.0867, 377.9621, 0.0], [-186.9679, 369.70016, 0.0]]
-100.8127801716091;298.2078460596432;false;own;land;255.42825317382813;[[-110.911804, 297.75723, 0.0], [-109.979355, 292.29538, 0.0], [-91.960464, 291.1872, 0.0], [-90.25557, 299.24197, 0.0], [-100.95671, 310.55743, 0.0]]
-201.7774465071201;368.6358397365673;false;foreign;ocean;283.19921875;[[-211.36238, 373.76523, 0.0], [-207.5764, 359.78027, 0.0], [-201.65549, 357.3296, 0.0], [-187.74596, 369.8944, 0.0], [-192.68057, 375.1065, 0.0], [-209.64389, 375.93903, 0.0]]
-129.77966930443958;381.7813697013938;false;foreign;ocean;250.23219299316406;[[-130.78128, 371.04126, 0.0], [-125.01507, 371.95532, 0.0], [-122.520004, 388.8215, 0.0], [-128.432, 392.16437, 0.0], [-142.15, 384.9244, 0.0]]
-70.22073439675475;376.18244090204524;false;foreign;ocean;345.26824951171875;[[-78.92165, 364.546, 0.0], [-58.01641, 371.65408, 0.0], [-57.21162, 377.85947, 0.0], [-73.690994, 385.6143, 0.0], [-83.26299, 381.23837, 0.0]]
-183.78042302962737;382.1613815118468;false;foreign;ocean;345.14727783203125;[[-192.2497, 393.55167, 0.0], [-192.68057, 375.1065, 0.0], [-187.74596, 369.8944, 0.0], [-186.9679, 369.70016, 0.0], [-175.0867, 377.9621, 0.0], [-172.6616, 387.92953, 0.0], [-172.7431, 388.1593, 0.0], [-190.10788, 394.98737, 0.0]]
-140.36521285770687;395.57912355334855;false;foreign;ocean;332.5116882324219;[[-149.36876, 398.0843, 0.0], [-147.39154, 386.2012, 0.0], [-142.15, 384.9244, 0.0], [-128.432, 392.16437, 0.0], [-131.2583, 405.9691, 0.0], [-143.59068, 406.13135, 0.0]]
